MatvareID;Matvare;Vann;Kilojoule;Fett;Kolesterol;Karbohydrat;Kostfiber;Protein;Vitamin A;Vitamin D;Vitamin E;Vitamin C
;;g;kJ;g;mg;g;g;g;RAE;Êg;alfa-TE;mg
05.062;Pizzabunn, uten fyll;42;968;3.4;0;41.2;0.9;7.9;0;0;0.7;0
05.063;Põlsebrõd, fint;30;1291;7.3;3;51.4;1.8;7.8;5;0;0.5;0
05.064;Rundstykke fint, kjõpt;32;1110;3.4;0;47.4;2.9;9.1;0;0;0.6;0
05.065;Rundstykke, baguette, finbakstmel;35;1114;2.7;0;51.1;2;7.6;0;0;0.6;0
05.066;Rundstykke, mellomgrovt, sk melk;35;1099;5.3;1;41.7;3.8;9.6;41;0.4;0.9;0
05.067;Rundstykker grovt, sk melk;35;1086;5.4;0;39.9;5.2;9.8;42;0.4;0.9;0
05.068;Flatbrõd, kjõpt;3;1441;1.2;0;67.4;9.2;10.4;0;0;0.3;0
05.069;Knekkebrõd, lyst;5;1700;8.5;0;67.7;6;11;52;0;1;0
05.070;Knekkbrõd, rug, type Husman;6;1451;1.9;0;63.7;16;10;1;0;0.5;0
05.071;Klibrõd, med hvetekli;2;1303;3.2;0;38.5;37.1;13.7;0;0;1.5;0
05.073;Skonrokk, grov;6;1659;8.7;15;63.4;9;11;85;0;1.5;0
05.075;Smõrbrõdkjeks, fet, type Cream cracker;3;1755;16.4;0;54.6;3.5;11.3;0;0;3.1;0
05.076;Smõrbrõdkjeks, mager, usõtet, type Frokost;3;1603;1.6;0;75.4;3.8;13.6;0;0;0.2;0
05.077;Smõrbrõdkjeks, grov, type Kornmo;4;1730;12.2;5;63.5;6.4;8.7;6;0;1.5;0
05.078;Kjeks sõt, kremfyll;3;2014;21.2;0;65.3;2.4;5.9;3;0;2.4;0
05.079;Kjeks sõt, type Mariekjeks;1;1879;12.8;1;74;3.1;7.2;4;0;1.4;0
05.080;Kjeks sõt, type Gjende;3;1941;18.6;0;65.4;3.6;6.6;0;0;2.3;0
05.081;Kakelefse, tykklefse, uten fyll;26;1423;11.4;4;51.6;1.7;6.5;9;0;0.4;1
05.082;Kakelefse, tykklefse, pÜsmurt, kjõpt;27;1558;19.9;0;41.5;2.4;5.7;155;2;2.9;0
05.084;Lompe, potetlefse, potetlompe, kjõpt;46;812;0.7;0;39.3;3.5;5.3;0;0;0.1;0
05.085;Vafler med egg, helmelk;54;913;9.8;69;24.8;1;7.1;116;0.8;1.4;1
05.086;Vafler med flõte/rõmme, uten egg;51;1094;16.1;46;23.5;1.3;5.2;188;0.1;0.6;1
05.087;Delfiakake;19;2106;42.9;52;24.9;1.9;4.7;50;0.2;1;0
05.088;Formkake med mindre fett;29;1325;10;3;48.8;1.6;6.6;93;0.9;1.1;1
05.089;Formkake, med epler;48;1099;13.7;63;30.1;1.8;3.9;163;1.4;2;4
05.090;Formkake, marmor;27;1527;18.1;81;42.6;1.5;7.1;207;1.7;2.4;1
05.091;Formkake, fet, dansk sandkake;24;1738;23.7;90;45.4;0.7;4.9;274;2.4;2.6;0
05.093;Fyrstekake med epler;35;1344;14.1;25;42.7;1.9;4.8;147;1.4;1.7;3
05.094;Fyrstekake med mandler;17;1785;22.3;49;47;2.2;8.4;149;1.3;5.9;1
05.095;Hveteboller, med helmelk;28;1349;11.1;6;45.9;2.3;8.2;101;0.9;1.2;2
05.096;Hvetekake;33;1162;6.4;7;44.4;2.4;8.9;52;0.4;0.8;2
05.097;Julekake;27;1333;9.4;5;49.7;2.7;7;85;0.7;1;1
05.098;Kokosmakroner;15;1909;28.5;0;42;5.6;5.6;0;0;0.3;0
05.099;Kransekake;6;2030;25;0;52.8;3.4;10.6;0;0;11.1;0
05.100;Hvetekringle, gjërdeig, med tõrket frukt;25;1368;9.8;18;50.6;2.6;7.3;96;0.8;1.2;1
05.102;Napoleonskake;46;1287;19.7;63;27.2;0.7;5.3;248;1.5;1.9;1
05.103;Nõttebunn;25;1694;24.2;140;36.8;2.1;9.2;96;0.5;8.6;0
05.104;Rullekake, med syltetõy;34;1141;3.6;125;52.2;1.5;6.4;96;0.4;1.9;15
05.105;Rullekake, med smõrkrem av margarin;24;1651;19.9;162;47.1;0.6;6.4;285;2.1;3;1
05.106;Serinakaker;14;1879;24.1;55;49.8;1.9;7.4;246;2.2;3.3;1
05.107;Sirupskake;32;1119;2.3;6;53.2;2.2;6.6;13;0;0.4;1
05.108;Sjokoladekake, med glasur;26;1527;16.5;42;47.2;2.1;5.7;158;1.2;1.7;1
05.109;Skolebrõd, med melisglasur, eggekrem, kokos, kjõpt;32;1183;8.2;0;44.6;2.4;6;13;0;0.8;0
05.110;Smultringer;20;1936;31.6;60;38.5;1.3;6;119;0.2;0.8;1
05.111;Sukkerbrõd;33;1200;5.7;206;47.6;1;10.1;140;0.7;2.6;1
05.112;Blõtkake med krem, syltetõy;44;1307;19.3;134;29.4;0.8;5.1;291;0.4;1.6;6
05.113;Sukkerbrõd, med eggekrem, bër, gele;71;448;4.4;58;13;0.6;3.5;68;0.2;0.8;14
05.115;Terte, uten fyll;16;2147;40.4;0;31.6;1.8;5.9;400;4;3.7;1
05.117;Võrterkake;28;1165;1.6;2;55.7;4.4;7.3;5;0;0.3;0
05.118;Wienerbrõd med eggekrem;27;1691;25.8;56;35.9;1.7;6.6;241;2.2;3.4;1
05.120;Finbakstmel;15;1463;2;0;70.5;2.5;10;0;0;0.8;0
05.121;Grovbakstmel, 40% sammalt;14;1365;2;0;60.8;7.5;11.6;0;0;0.9;0
05.122;Havrekli;10;1519;7.5;0;54.6;13;12.3;0;0;7.5;0
05.125;Ris polert, parboiled, langkornet, kokt;72;430;0.3;0;21.6;1.4;2.4;0;0;0;0
05.126;Solsikkefrõ;5;2387;49.6;0;7.2;10.5;20.3;3;0;28.1;1
05.127;Havregrõt, med vann;89;178;0.8;0;6.9;1.1;1.3;0;0;0.1;0
05.128;Risgrõt, med lettmelk;83;305;1.1;5;12.1;0.3;3.3;9;0;0;0
05.129;Brõd, grovbakst, 40% sammalt mel;36;1010;2.6;0;42.8;5.4;8.4;0;0;0.6;0
05.130;Pasta naturell, makaroni/spagetti o.l, kokt;63;632;2.5;0;26.5;1.6;4.5;0;0;0.3;0
05.131;Eplepai;57;910;11.7;0;24.4;2.3;2.6;115;1.1;1.3;4
05.132;Bokhvete, mel, lyst;13;1407;2;0;70.4;1.9;7.1;0;0;0.3;0
05.133;Pannekaker, med lettmelk, stekt i myk margarin;61;763;5.3;55;25.1;0.9;7.8;72;0.5;1;1
05.134;Peppernõtter;7;1905;21.4;17;57.7;2.1;6.8;68;0;0.5;2
05.135;Kjeks sõt, vaffel, fylt;2;2201;30.4;0;58.1;1.5;4.5;0;0;0.6;0
05.136;Havre ristet, med frukt, olje, type CrÅsli;4;1829;14.2;0;66.5;5.9;7.4;0;0;0.4;0
05.139;Marengs;3;1649;0;0;92.4;0;4.6;0;0;0;0
05.140;Havremakroner, kjõpt;10;1739;15;102;58.4;3.1;9.8;167;1.3;2.4;0
05.142;Knekkebrõd, med havre;7;1537;5.3;0;61;10.3;13;52;0;0.5;0
05.143;Knekkebrõd, ekstra fiber;6;1459;8;0;43.2;26;13;0;0;1.5;0
05.144;Flatbrõd, med havre, kjõpt;4;1349;4.2;0;50.9;11.5;13.9;0;0;0.5;0
05.146;Flatbrõd, hjemmebakt type, kjõpt;3;1451;1.6;0;65.5;12.2;10.6;0;0;0.5;0
05.147;Sesamfrõ, uten skall;5;2601;55;0;4.5;4.9;26.5;4;0;2.3;0
05.148;Knekkebrõd, rug, grovt;7;1425;1.9;0;62;16.3;10;1;0;0.8;0
05.149;Kjeks sõt, havre og sjokolade;3;2048;24.2;4;58.6;4.2;7.2;0;0;2.3;0
05.150;Kjeks sõt, barnekjeks med sjokolade;3;2022;21.3;0;64.6;2.1;7;14;0;1.3;0
05.151;Kjeks sõt, barnekjeks;3;1853;12.5;0;74.8;2.3;5.9;0;0;2.1;0
05.152;Smõrbrõdkjeks, type Kaptein;4;1570;6.4;0;61.1;5.4;14.8;0;0;0.9;0
05.153;Kjeks sõt, sjokoladebiter, nõtter, Cookies, smÜ;3;2056;25.3;0;59.1;2.3;5.7;0;0;2.9;0
05.154;Smõrbrõdkjeks, salt, fet, type Ritz, Seltiner;3;1952;23.4;0;53.5;3.8;8.6;0;0;2.4;0
05.156;Hveteflak ristet, med hvetekli, type All-bran Regular;4;1523;2.8;0;66;14.7;10.6;0;0;0.9;0
05.158;Frokostkorn, sjokoladesmak;4;1636;2;0;83;3.4;7.3;1;0;0.2;0
05.162;Mesterbrõd, kjõpt;34;1067;2.9;0;45.3;5.4;8.6;0;0;0.6;0
05.163;Birkebeinerbrõd, kjõpt;36;1015;2.8;0;42.4;6.2;8.3;0;0;0.5;0
05.164;Norsk fjellbrõd, kjõpt;36;993;2.9;0;39.9;6.1;9.3;0;0;0.6;0
05.165;Kneippbrõd, Bakers;37;1014;2.8;0;43;5.6;7.9;0;0;0.5;0
05.170;Squashfrõ, gresskarfrõ;7;2312;45.8;0;12.7;3.9;21.8;19;0;26;0
05.180;Vannbakkels, uten fyll;35;1652;30.5;194;20.2;1.1;10.1;386;3.2;4.6;1
05.182;Chapatti brõd, sammalt mel;35;994;1.8;0;40.6;9;9.7;0;0;0.7;0
05.183;Grovbrõd, halvstekt type, stekt;37;950;1.5;0;41;6.2;8.7;0;0;0.7;0
05.184;Pumpernikkel, fullkornbrõd, kjõpt;40;859;1.6;0;37;9.9;5.4;10;0;0.3;0
05.185;Landbrõd, halvstekt type, stekt;36;1017;1.6;0;45;5.2;8.9;0;0;0.5;0
05.186;Loff, hvitt brõd, halvstekt type, stekt;34;1097;1.6;4;50.2;3.7;9.1;0;0;0.5;0
05.187;Skillingsbolle, kanelsnurr;24;1414;11;2;50.2;2.2;8;101;1;1.2;2
05.188;Pitabrõd, fint, kjõpt;41;922;1.1;0;42.7;3.1;7.7;0;0;0.5;0
05.189;Knekkebrõd, rug, tynt, type Rugsprõ, Finncrisp;5;1457;1.7;0;63.6;15.7;11;1;0;0.8;0
05.190;Knekkebrõd, glutenfritt;7;1604;6.5;0;71.1;6.6;6;52;0;0.6;0
05.192;Kavring, sõt, sukkerkavring;5;1675;11;15;57.5;6.5;14;85;0;1.6;0
05.193;Riskaker, lettsaltet;5;1609;3;0;78;4.5;8;1;0;1;0
05.194;Riskaker, usaltet;5;1609;3;0;78;4.5;8;1;0;1;0
05.195;Tacoskjell, maisskjell;7;2035;25.2;0;56;5.2;6.4;0;0;2.1;0
05.196;Tortilla, hvetelefse, fint;27;1247;7.1;0;48.3;2.5;8.4;0;0;1.1;0
05.197;Kjeks sõt, grov, type Digestive;3;1972;20.3;0;62.9;3.6;7.2;0;0;3.7;0
05.198;Pepperkaker;2;1923;15.9;15;72.5;1.5;5.3;124;1;1.5;0
05.199;Berlinerbolle, kjõpt;31;1356;13.6;20;42.8;2.2;6.3;31;0;1.3;1
05.200;Blõtkake med krem, syltetõy, marsipanlokk;37;1532;25.2;92;29.1;1.9;5.3;256;0.2;3.4;4
05.201;Sjokoladekake, uten glasur;29;1497;18.2;56;40.7;2;6.8;193;1.7;2.1;1
05.202;Hveteboller, med lettmelk;29;1317;10.2;3;45.9;2.3;8.3;93;0.9;1.1;2
05.203;Mazarin, kjõpt;13;1909;22.5;19;57.7;0.3;5.5;127;1.8;1;0
05.205;Ostekake, med kjeksbunn;49;1194;18.6;35;24.8;1;4.5;192;0.7;1;0
05.206;Rundstykke fint, sk melk;35;1103;5.2;0;43;2.5;9.4;42;0.4;0.8;0
05.207;Hveteboller med rosiner, kjõpt;29;1170;5.7;0;46.6;3.9;8;34;0;1.1;0
05.208;Nõttekake, myk;21;1746;24.3;109;39.3;2.4;9.4;76;0.4;8.4;0
05.210;Gulrotkake;37;1187;9.4;60;42.3;1.8;6.2;207;0.8;2.1;0
05.211;Baguette fin, halvstekt type, stekt;34;1100;1.4;0;50.6;2.5;9.9;0;0;0.3;0
05.212;Ris polert, langkornet, tõrr;13;1457;0.7;0;75.9;1;7.8;0;0;0;0
05.215;Rundstykke grovt, halvstekt type, stekt;29;1219;5.3;0;48.7;6.5;8.4;0;0;1.3;0
05.216;Rundstykke fint, halvstekt type, stekt;33;1153;3.8;0;48.3;3.5;9.6;0;0;0.3;0
05.217;Hveteboller uten rosiner, kjõpt;26;1337;6.3;0;54.8;3.1;8.7;38;0;1.2;0
05.218;Pannekaker, med sk melk, stekt uten fett;63;651;1.8;52;25.8;1;8.1;36;0.2;0.8;1
05.221;Kjeks sõt, havre, type Bixit;3;1919;19.1;4;60.9;5.7;7.7;0;0;2.3;0
05.222;Nudler uten egg, tõrr;11;1658;6.2;0;68.8;5.2;12.8;0;0;0;0
05.223;Rismel, risstivelse;11;1527;1.3;0;79.3;0.8;7.3;0;0;0;0
05.224;Sorghum;11;1521;3.3;0;69.8;3.2;11;0;0;0.8;0
05.225;Couscous, tõrr;9;1361;0.6;0;63.6;5;12.8;0;0;0.1;0
05.226;Pasta naturell, fersk, rÜ;30;1243;1.9;0;56.3;3.6;11;0;0;0.7;0
05.227;Pasta grõnn, fersk, rÜ;30;1229;2.3;0;54.2;2.9;11.7;0;0;0.9;0
05.229;Pasta naturell, fersk, kokt;70;547;4;45;18.2;1;4.8;31;0.2;1;1
05.231;Bokhvete, hele korn;14;1350;2;0;60.4;5.8;11.9;1;0;0.1;0
05.233;Bulgurgryn, tõrr;9;1393;2.3;0;62.5;7.7;10.8;0;0;1.4;0
05.235;Kornblanding, med frukt, nõtter el. frõ, MÅsli;10;1560;9.5;0;56.9;8.9;10;0;0;2.3;0
05.236;Kornblanding, med frukt, MÅsli;9;1448;4.6;0;62.9;7.3;8.8;0;0;0.5;0
05.237;Havreputer, type Havrefras;4;1577;6.4;0;63;10;11.1;0;0;0.6;0
05.238;Kornblanding, MÅsli med frukt, nõtter, sõtet;8;1585;5.9;0;66;6.8;11.2;0;0;1.5;0
05.239;Corn flakes, sõt, type Frosties;4;1598;0.9;0;86;1.8;5.2;0;0;0;0
05.240;Frokostkorn, ristet hvete og ris, type Spesial K;5;1631;1.7;0;75;3.3;15.7;0;0;0.3;0
05.241;Hvetekli ristet, type All-Bran plus;3;1425;4.6;0;47.4;27.8;13.3;0;0;2.3;0
05.242;Hveteflak ristet, med kli og frukt;5;1469;2;0;66;15;9;0;0;0.8;0
05.243;Nudler hvete, uten egg, kokt;65;725;4.3;0;27.7;1.9;4.7;0;0;0.5;0
05.244;Hvetebrikker, type Weetabix;6;1528;2.5;0;67.4;10.5;12.1;0;0;0.8;0
05.245;Grõt, risgrõt, med helmelk;81;364;2.8;7;11.9;0.3;3.3;23;0;0.1;0
05.246;Pannekaker, med helmelk, stekt i hard margarin;57;848;7.7;58;24.9;0.9;7.8;89;0.5;1.2;1
05.247;Vafler med egg, lettmelk;56;863;8.4;64;24.9;1;7.1;105;0.8;1.4;1
05.248;Tortilla, maislefse;28;1258;7.6;0;46.2;3.9;9.4;0;0;1;0
05.249;Glutenfritt mel, brõd og kakemiks, Toro;5;1486;1.1;0;84;0;1;0;0;0;0
05.250;Glutenfritt mel, lyst, Toro;5;1604;3;0;85;1.8;2;0;0;0.3;0
05.251;Glutenfritt mel, grovt, Toro;5;1429;2.5;0;72.5;5.5;3.5;0;0;0;0
05.252;Couscous, kokt;58;774;5;0;28.6;2;5.1;7;0.1;0.5;0
05.253;Pasta grõnn, fersk, kokt;68;585;4.2;47;19.3;1.2;5.4;51;0.2;1.2;2
05.254;Ris, hurtigris, kokt;77;390;0.1;0;20.8;0.2;1.8;0;0;0;0
05.255;Ris upolert, naturris, langkornet, kokt;73;421;0.7;0;19.5;2.6;2.5;0;0;0.2;0
05.258;Pannekaker, med lettmelk, stekt i hard margarin;60;774;5.6;55;25.1;0.9;7.8;72;0.5;1.1;1
05.262;Glutenfritt brõd, fint, vann;50;828;1.5;0;43.5;1.1;1.4;0;0;0.2;0
05.263;Glutenfritt brõd, grovt, vann;50;744;1.4;0;37.1;3;2.2;0;0;0;0
05.264;Glutenfritt brõd, fint, lettmelk;46;912;2;2;46.3;1.1;2.5;4;0;0.2;0
05.265;Glutenfritt brõd, grovt, lettmelk;46;829;1.8;2;40.3;2.9;3.2;4;0;0;0
05.266;Glutenfrie boller, med lettmelk;34;1168;7.8;24;48.3;0.3;3.3;82;0.7;0.8;0
05.268;Muffins, med sjokoladebiter, kjõpt;20;1677;22;70;43.8;1.4;6.3;18;0;6.8;0
05.270;Vafler med egg, sk melk;56;837;7.7;60;24.9;1;7.1;98;0.8;1.4;1
05.271;Rundstykke, grovt, kjõpt;27;1232;3.5;9;52.2;4.6;10.5;0;0;0.6;0
05.272;Rugbrõd, fint, kjõpt;35;1047;2.6;6;45.7;5;7.9;0;0;0.4;0
05.273;Rugbrõd, grovt, kjõpt;36;993;3.4;8;38.7;7.4;8.8;0;0;0.6;0
05.274;Kneippbrõd, kjõpt;36;987;2.2;4;42.6;4.4;8.6;0;0;0.5;0
05.278;Grovbrõd, med sirup, kjõpt;36;968;2.4;5;41.4;4.1;8.4;0;0;0.6;0
05.279;Grovbrõd, uten sirup, kjõpt;38;991;2.5;4;41.2;6.3;8.7;0;0;0.5;0
05.280;Frokostbrõd fint, kjõpt;29;1268;6.4;21;47.5;5.6;10.5;0;0;1;0
05.281;Frokostbrõd grovt, kjõpt;30;1193;5.1;7;45;6.3;11.1;0;0;1.1;0
05.282;Pannekaker, med sk melk, stekt i hard margarin;61;733;4.5;51;25.1;0.9;7.8;63;0.5;1.1;1
05.283;Loff, hvitt brõd, spiral, kjõpt;34;1117;3.3;8;47.5;3.9;9.2;0;0;0.6;0
05.284;Loff, hvitt brõd, formstekt, kjõpt;34;1084;2.9;7;46.6;3.1;9.4;0;0;0.5;0
05.285;Bulgurgryn, kokt;59;743;4.7;0;27.7;3.1;4.3;0;0;0.9;0
05.286;Hveteboller, med sk melk;29;1297;9.6;0;46;2.3;8.3;88;0.9;1.1;2
05.287;Wienerkringle med mandelfyll;26;1583;21.6;14;39;2.8;5.8;104;1.5;4.2;0
05.288;Vafler med egg, lettmelk, uten fett;54;783;2.9;62;30.9;1.4;8.2;47;0.2;1;1
05.289;Ris polert, langkornet, kokt;69;512;0.2;0;26.4;0.8;2.9;0;0;0;0
05.290;Firkornbrõd, kjõpt;32;1057;4.8;0;40.4;3.9;9.5;0;0;1.4;0
05.291;Eggekrem, vaniljekrem;74;541;5.4;120;12.7;0.2;7.3;96;0.4;1.4;0
05.292;Sjokoladeglasur;17;1600;11.8;3;64.8;2.2;2.6;3;0;0.3;0
05.293;Smõrkrem, med smõr;11;2309;40.4;202;46.2;0;1.7;571;4.5;1.2;0
05.294;Smõrkrem, med hard margarin;11;2262;39.5;101;45.7;0;1.4;463;4;3.6;0
05.295;Vaniljekrem, med helmelk;75;486;3.6;15;17.8;0.1;2.9;31;0;0.1;0
05.299;Melisglasur;15;1358;0;0;79.9;0;0;0;0;0;1
05.300;Rundstykke fint, vann;39;1044;5.2;0;40.9;2.5;8;41;0.4;0.8;0
05.301;Rundstykke grovt, vann;39;1029;5.4;0;38;5.2;8.3;41;0.4;0.9;0
05.302;Rundstykke mellomgrovt, vann;39;1031;5.3;-0;39.2;3.8;8.1;41;0.4;0.9;0
05.303;Fiberbrõd, Fiberbakst, kjõpt;34;1039;3.2;5;41.2;6.1;10.1;0;0;1;0
05.304;Ris, hurtigris, 1% salt, tõrr;10;1483;0.2;0;78.2;1.5;7.9;0;0;0;0
05.305;Ris polert, Basmatiris, tõrr;12;1503;1;0;76.8;0.5;9.2;0;0;0;0
05.306;Ris polert, Jasminris, tõrr;13;1505;0.7;0;79.5;0;7.5;0;0;0;0
05.307;Ris grõtris, 5-25 min koketid, tõrr;10;1501;0.6;0;80;1.2;6.4;0;0;0;0
05.308;Kjeks sõt, fylt med syltetõy el. frukt;12;1628;9.8;0;68.9;2;4.6;15;0;0.8;0
05.309;Kjeks sõt, havre, type SIBAS;5;1909;18.5;0;62.2;3.7;8.1;100;1.5;3.1;0
05.310;Kjeks sõt, havreflarn;3;2033;22.4;0;64;2.6;5.6;22;0;3.8;0
05.311;Kjeks sõt,  sjokoladebiter, Cookies, store;9;1765;16.4;24;60.7;2.8;6.1;8;0;1.5;0
05.312;Croissant uten fyll, kjõpt;22;1690;21.4;33;43.7;1.3;8.5;93;0;1.5;0
05.313;Kakelefse, Vestlandslefsa, ferdig smurt, kjõpt;30;1454;17.2;0;41.4;1.9;5.8;108;1.7;2.9;0
05.314;Skillingsbolle, kanelsnurr med sukkerstrõ, kjõpt;25;1233;5.2;0;51.8;2.2;8.4;17;0;0.8;0
05.315;Skillingsbolle med vaniljekrem, melisglasur, kjõpt;39;1104;5.2;0;46;2;6.7;10;0;0.8;0
05.316;Wienerbrõd med syltetõy, kjõpt;34;1446;17.9;0;37.9;2.8;6.9;127;2;3.5;5
05.317;Brownies med sjokoladeglasur, kjõpt;15;1761;20.2;40;54.2;3;4;3;0;3.1;0
05.318;Donuts med sjokoladeglasur, kjõpt;18;2066;37.3;8;33.3;1.8;6.2;6;2.5;4.4;0
05.319;Formkake med glasur, kjõpt;23;1659;18.2;38;52.7;1.2;4.7;15;0;6;0
05.320;Formkake uten glasur, kjõpt;18;1699;20;57;51.6;1.5;4.1;7;0;6;0
05.321;Gulrotkake med ostekrem, kjõpt;31;1391;12.4;21;50.3;1.6;3.8;51;0;2.7;0
05.322;Muffins med blÜbër, kjõpt;25;1584;20.5;74;42.3;1.6;5.5;25;2;5.6;0
05.323;Rullekake, med smõrkrem, kjõpt;21;1603;17;30;51.6;1.9;4.8;55;0;2.4;0
05.324;Sjokoladekake, med glasur, kjõpt;17;1753;21.6;46;50;2.3;5;11;1;5.4;0
05.325;Pasta, fersk med kjõtt, Tortellini, rÜ;31;1230;4.6;61;47.1;3.5;13.6;16;0;0.8;0
05.326;Pasta, fersk med kjõtt og ost, Tortellini, rÜ;35;1191;4.1;27;48.8;2.8;11;22;0;2.2;0
05.327;Pasta, fersk med ost, Ravioli, rÜ;29;1354;7.4;48;48.4;4.1;13.2;45;0;1.4;0
05.328;Smõrbrõdkjeks, type Start;4;1651;5.1;0;75;3.4;9.4;3;0;0.7;0
06.001;Potet, tidligpotet, rÜ;80;228;0.1;0;11.2;1.1;1.5;0;0;0.2;17
06.003;Potet, hõstpotet, rÜ;78;306;0.1;0;15.3;1.6;1.7;0;0;0.2;13
06.004;Potet, lagringspotet, rÜ;77;333;0.1;0;16.6;2;1.8;0;0;0.1;14
06.005;Potet, hermetisk, avrent;83;301;0.1;0;15.1;2.3;1.3;0;0;0.1;5
06.006;Pommes frites, fryst;66;641;5.2;0;22;4.6;2.2;0;0;0.5;10
06.007;Potetchips;1;2226;31.8;0;54.7;3.4;5.4;0;0;4.1;27
06.008;Potetmos, av pulver med melk;80;404;3.5;0;13.6;1.2;2;0;0.3;0.1;7
06.009;Potetskruer, potetringer;1;1935;19;0;61;13.7;5;0;0;0.1;10
06.010;Agurk, norsk, rÜ;96;44;0.1;0;1.2;0.8;0.8;7;0;0.1;8
06.011;Artiskokk, rÜ;85;113;0.2;0;1.3;4.5;2.8;8;0;0.4;2
06.012;Asparges, rÜ;92;94;0.2;0;1.3;1.5;3.1;27;0;2;33
06.014;Asparges, hermetisk, avrent;94;101;0.2;0;1.7;1.5;3.1;29;0;2;33
06.015;Aubergine, rÜ;93;95;0.5;0;2.2;2.3;1.2;6;0;0;4
06.016;BlomkÜl, buketter, norsk, rÜ;92;97;0.2;0;2.3;2.3;1.9;4;0;0.3;58
06.018;Brokkoli, med stilk, norsk, rÜ;90;119;0.3;0;1.9;2.7;3.2;30;0;0.5;70
06.023;Bõnner, brune, tõrre;11;1319;1.5;0;44.6;16.4;22;2;0;0.3;0
06.024;Bõnner, hvite, i tomatsaus, hermetisk;73;400;0.6;0;14.3;6.6;4.8;6;0;0.4;0
06.027;Erter, fryst;78;283;0.4;0;8;5.5;5.2;33;0;0;23
06.028;Erter, grõnne, hermetisk, avrent;82;260;0.4;0;7.7;4.9;4.4;33;0;0;10
06.029;Erter, gule, tõrre;9;1215;2.1;0;41.4;7.4;22;1;0;0.1;1
06.030;Erter, tõrkede, hermetisk, avrent;70;452;0.5;0;16.2;5.1;6.9;5;0;0.3;0
06.031;Sukkererter, norsk, rÜ;86;177;0.1;0;5.3;2.9;3.5;12;0;0.3;46
06.032;Endivesalat, rÜ;95;55;0.1;0;1;2.2;1;4;0;0.1;4
06.033;Gresskar, rÜ;92;54;0.1;0;1.7;0.5;1;258;0;1.1;9
06.034;Gresslõk, rÜ;90;108;0.4;0;1.3;3.1;2.7;309;0;3.7;23
06.035;GrõnnkÜl, rÜ;85;150;0.7;0;2.2;3.8;3.3;446;0;5.4;120
06.036;Gulrot, norsk, rÜ;89;151;0.1;0;6.7;2.7;0.7;438;0;0.6;4
06.037;HodekÜl, rÜ;90;137;0.1;0;5.2;2.6;1.4;1;0;0.2;54
06.038;Hvitlõk, rÜ;64;486;0.6;0;18.6;1.7;7.9;0;0;0;17
06.039;Kastanjer, ristede;41;821;2.2;0;36.6;7.9;3.2;1;0;0.5;26
06.040;KinakÜl, norsk, rÜ;95;63;0.1;0;1.8;1.2;1.1;6;0;0.4;22
06.041;KÜlrot, kÜlrabi, norsk, rÜ;89;149;0.1;0;6.4;2.7;0.9;12;0;0.1;35
06.042;Lõk, norsk, rÜ;88;135;0.1;0;5.7;2;1.1;0;0;0.2;6
06.044;Mais, norsk, rÜ;77;357;1.7;0;12.6;3.2;3.2;5;0;0.2;4
06.046;Neper, norsk, rÜ;91;115;0.1;0;4.7;2;0.9;2;0;0.1;31
06.047;Paprika, grõnn, rÜ;93;88;0.3;0;2.8;2;0.8;22;0;0.8;120
06.048;Paprika, rõd, rÜ;90;127;0.4;0;4.7;1.9;1;320;0;0.9;140
06.049;Pastinakk, rÜ;79;277;1.1;0;10;4.5;1.8;3;0;1;17
06.050;Persille, norsk, rÜ;85;135;0.4;0;1.6;5;3.1;467;0;2.6;108
06.051;Persillerot, norsk, rÜ;84;195;0.3;0;7.3;3.8;1.7;1;0;1.1;52
06.052;Purrelõk, norsk, rÜ;87;118;0.2;0;3.6;2.8;1.6;34;0;0.8;16
06.053;Rabarbra, rÜ;94;65;0.2;0;0.7;3.8;0.9;5;0;0.4;13
06.054;Reddik, norsk, rÜ;94;69;0.1;0;2.5;1.3;0.7;1;0;0.1;21
06.055;RosenkÜl, norsk, rÜ;82;221;0.6;0;4.4;4.6;5.1;18;0;0.3;113
06.056;RosenkÜl, fryst;86;182;0.4;0;4.3;3.7;3.8;17;0;0.5;117
06.057;Rõdbete, norsk, rÜ;86;206;0.2;0;8.9;2.5;1.6;0;0;0.1;2
06.058;Bladsalat, norsk, rÜ;96;44;0.1;0;0.7;1;1.2;78;0;0.6;3
06.059;Isbergsalat, issalat, norsk, rÜ;96;52;0.1;0;1.5;1.1;0.8;19;0;0.2;4
06.060;Sellerirot, norsk, rÜ;87;114;0.3;0;2.8;3.5;1.6;0;0;0.5;15
06.061;Sikorisalat, rÜ;94;64;0.6;0;0.9;2.2;0.5;10;0;0.1;5
06.062;Sopp, norsk,  rÜ;90;92;0.3;0;0.3;1.8;3.6;0;0;0.4;0
06.063;Sopp, sjampinjong hermetisk, avrent;93;92;0.5;0;0.7;2.4;2.5;0;0;0;2
06.064;Spinat, rÜ;92;88;0.6;0;0.4;1.9;2.6;275;0;1.7;54
06.065;Spinat, fryst, rÜ;93;79;0.5;0;0.5;2;2.1;267;0;1.7;24
06.067;SpisskÜl, rÜ;92;77;0.3;0;0.9;1.9;2.1;2;0;0.2;66
06.068;Stilkselleri, stangselleri, norsk, rÜ;92;65;0.1;0;1.3;2.5;1.1;46;0;0.6;13
